priority,verdict,skip_reason,type,pr,title,author,merged_by,reviewers,subsystems,merged_at,labels,additions,deletions,files_in_release,files_total,files_existing,files_new,merge_sha,url
65,CANDIDATE,,runtime_bug,#33992,[Bugfix] Fix CUDA compatibility path setting for both datacenter and consumer NVIDIA GPUs,ehfd,vllm-bot,gemini-code-assist; copilot-pull-request-reviewer; mgoin; wangshangsam,,2026-02-26,"bug, documentation, ready, ci/build, nvidia",334,5,5,6,docker/Dockerfile | docs/getting_started/installation/gpu.cuda.inc.md | docs/usage/troubleshooting.md | vllm/env_override.py | vllm/envs.py,tests/cuda/test_cuda_compatibility_path.py,160424a937d373101818876103227cc986887b55,https://github.com/vllm-project/vllm/pull/33992
65,CANDIDATE,,runtime_bug,#35487,[Bugfix] Fix check_interleaved_audio_video false positive for batched non-interleaved requests,linyueqian,vllm-bot,gemini-code-assist; ywang96,models,2026-02-27,"bug, ready, multi-modality, qwen",51,4,1,2,vllm/model_executor/models/qwen2_5_omni_thinker.py,tests/models/multimodal/processing/test_qwen2_5_omni_embed.py,e8249378e414d76387a027a6ffb5bde8b9aff765,https://github.com/vllm-project/vllm/pull/35487
65,CANDIDATE,,runtime_bug,#35617,[Bugfix][Model] Fix Qwen3.5/Qwen3Next ignoring --dtype flag on older GPUs,lailoo,Isotr0py,gemini-code-assist; Isotr0py,models,2026-03-01,"bug, ready, qwen",0,5,1,2,vllm/model_executor/models/qwen3_next.py,vllm/model_executor/models/qwen3_5.py,afd089f231d714e7fd06b51e3bc7df7fe004c7f9,https://github.com/vllm-project/vllm/pull/35617
65,CANDIDATE,,runtime_bug,#36290,[BugFix] Avoid ignored trust_remote_code warnings,njhill,njhill,gemini-code-assist; tlrmchlsmth,,2026-03-07,"bug, speculative-decoding, ready",29,9,5,6,vllm/transformers_utils/config.py | vllm/transformers_utils/configs/eagle.py | vllm/transformers_utils/configs/medusa.py | vllm/transformers_utils/configs/speculators/base.py | vllm/transformers_utils/utils.py,vllm/transformers_utils/configs/extract_hidden_states.py,c7f32e08c2e49665621be72f8e83d6433b2564d1,https://github.com/vllm-project/vllm/pull/36290
65,CANDIDATE,,runtime_bug,#36242,[Bugfix] Fix Qwen3-Next in_proj_ba weight sharding with TP > 1,AjAnubolu,ywang96,gemini-code-assist; Isotr0py; ywang96,models,2026-03-10,"bug, ready, qwen",45,6,1,2,vllm/model_executor/models/qwen3_next.py,vllm/model_executor/models/qwen3_5.py,4e95ec111cd179f2ab0f6931bf57663f828a51ec,https://github.com/vllm-project/vllm/pull/36242
65,CANDIDATE,,runtime_bug,#36136,[Bugfix] Fix Qwen3-VL timestamp mismatch when using num_frames without fps,weiguangli-io,vllm-bot,gemini-code-assist; Isotr0py,models,2026-03-11,"bug, ready, multi-modality, qwen",116,4,1,2,vllm/model_executor/models/qwen3_vl.py,tests/models/multimodal/processing/test_qwen3_vl.py,724759684cd97a7a8625513c9a61bf95eaa396f1,https://github.com/vllm-project/vllm/pull/36136
65,CANDIDATE,,runtime_bug,#36670,[Bugfix][Model] Fix DeepSeek-OCR TensorSchema crash on empty images_crop,ketyi,DarkLight1337,DarkLight1337; ketyi; gemini-code-assist; Isotr0py,models,2026-03-12,"bug, ready, multi-modality, deepseek",135,4,1,2,vllm/model_executor/models/deepseek_ocr.py,tests/models/multimodal/processing/test_deepseek_ocr.py,00726c74c9d97d3e85e347211386ee95bccf38de,https://github.com/vllm-project/vllm/pull/36670
65,CANDIDATE,,runtime_bug,#37147,[Bugfix] Fix Qwen2.5-Omni/Qwen3-Omni use_audio_in_video with multi-video inputs,Isotr0py,DarkLight1337,DarkLight1337; gemini-code-assist,models,2026-03-16,"bug, ready, multi-modality, qwen",117,17,2,4,vllm/model_executor/models/qwen2_5_omni_thinker.py | vllm/model_executor/models/qwen3_omni_moe_thinker.py,tests/entrypoints/openai/test_audio_in_video.py | tests/models/multimodal/processing/test_audio_in_video.py,912fbe9555f9f2b5f402ba1a60e3d17828bc76b0,https://github.com/vllm-project/vllm/pull/37147
65,CANDIDATE,,runtime_bug,#35535,[Bugfix] Fix loading Music Flamingo,NickCao,DarkLight1337,gemini-code-assist; DarkLight1337; NickCao,models,2026-03-17,"bug, ready",10,7,1,2,vllm/model_executor/models/audioflamingo3.py,vllm/model_executor/models/musicflamingo.py,20b14095a4e64e0cba71a40b264d0bc96ffb9c07,https://github.com/vllm-project/vllm/pull/35535
65,CANDIDATE,,runtime_bug,#37448,Fix AttributeError in Qwen3.5 GDN layers with quantized models,jhsmith409,mgoin,gemini-code-assist; xyang16; mgoin,models,2026-03-19,"bug, ready, ci/build, qwen",4,4,1,2,vllm/model_executor/models/qwen3_next.py,vllm/model_executor/models/qwen3_5.py,4120a05ff1d03797dbcd506110f0a997520a6395,https://github.com/vllm-project/vllm/pull/37448
62,CANDIDATE,,runtime_bug,#33800,[Bugfix] Support `RotaryEmbedding` CustomOp for gpt-oss,simondanielsson,ProExpertProg,gemini-code-assist; chatgpt-codex-connector; ProExpertProg,kernels,2026-02-04,"bug, ready, gpt-oss",97,18,3,4,vllm/model_executor/layers/rotary_embedding/base.py | vllm/model_executor/layers/rotary_embedding/deepseek_scaling_rope.py | vllm/model_executor/layers/rotary_embedding/mrope.py,tests/compile/test_rotary_embedding_compile.py,4292c90a2a188121ccbfd132def62031283d9d8a,https://github.com/vllm-project/vllm/pull/33800
62,CANDIDATE,,runtime_bug,#34334,[Bugfix] Fix more multimodal tests for transformers V5,zucchini-nlp,hmellor,gemini-code-assist; zucchini-nlp; hmellor; DarkLight1337,models,2026-02-11,"bug, ready, multi-modality, qwen",18,11,2,5,tests/models/multimodal/processing/test_common.py | vllm/model_executor/models/qwen2_vl.py,vllm/model_executor/models/glmasr.py | vllm/model_executor/models/glmasr_utils.py | vllm/model_executor/models/lfm2_vl.py,527ca32197b327e55bc718c0ecfea27ff8995902,https://github.com/vllm-project/vllm/pull/34334
62,CANDIDATE,,runtime_bug,#35996,[Bugfix] Make `kaldi_native_fbank` optional,DarkLight1337,vllm-bot,Isotr0py; gemini-code-assist; DarkLight1337,,2026-03-04,"bug, ready, ci/build",11,2,3,4,requirements/common.txt | requirements/test.in | requirements/test.txt,vllm/transformers_utils/processors/fireredasr2_processor.py,ead7bde1ab2ba939f0c3a73b3c829860d82888c8,https://github.com/vllm-project/vllm/pull/35996
62,CANDIDATE,,runtime_bug,#37289,[Bugfix] Standardize custom HF Processor init,DarkLight1337,DarkLight1337,gemini-code-assist; Isotr0py,models,2026-03-17,"bug, ready, qwen, deepseek",39,33,3,7,vllm/model_executor/models/deepseek_ocr.py | vllm/model_executor/models/glm4v.py | vllm/model_executor/models/qwen_vl.py,vllm/model_executor/models/deepseek_ocr2.py | vllm/tokenizers/qwen_vl.py | vllm/transformers_utils/processors/glm4v.py | vllm/transformers_utils/processors/qwen_vl.py,c781fbbab3c52551aa565a0f2e9052107447bdb7,https://github.com/vllm-project/vllm/pull/37289
60,CANDIDATE,,runtime_bug,#31042,[Bugfix] Add init_workspace_manager to moe kernel benchmarks,mgoin,vllm-bot,gemini-code-assist,,2026-01-06,"performance, nvidia",15,0,2,3,benchmarks/kernels/benchmark_cutlass_moe_fp8.py | benchmarks/kernels/benchmark_grouped_gemm_cutlass.py,benchmarks/kernels/benchmark_cutlass_moe_nvfp4.py,e1cd7a5faffd188cd204f7b54eea6cb35f787ee9,https://github.com/vllm-project/vllm/pull/31042
60,CANDIDATE,,runtime_bug,#33298,[Bugfix] Fix Qwen3-VL-Reranker load.,noooop,DarkLight1337,gemini-code-assist; DarkLight1337,models,2026-01-29,"bug, documentation, ready, qwen",234,112,2,6,tests/entrypoints/pooling/classify/test_online_vision.py | vllm/model_executor/models/adapters.py,examples/pooling/score/vision_rerank_api_online.py | examples/pooling/score/vision_score_api_online.py | tests/entrypoints/pooling/score/test_online_score_vision.py | tests/entrypoints/test_utils.py,abb34ac43a5a14dc0a918687e08e51abe73f74a5,https://github.com/vllm-project/vllm/pull/33298
58,CANDIDATE,,runtime_bug,#35123,[Bugfix] Fix DSV3 kernels breaking _C and _moe_C on unsupported arches,mgoin,vllm-bot,gemini-code-assist; robertgshaw2-redhat,kernels,2026-02-24,"bug, ready, ci/build",12,3,3,5,CMakeLists.txt | csrc/moe/torch_bindings.cpp | csrc/torch_bindings.cpp,csrc/dsv3_fused_a_gemm.cu | csrc/moe/dsv3_router_gemm_entry.cu,3ef9fd0f989d7dfc5e3633c0dcfc64acbaf2f8c5,https://github.com/vllm-project/vllm/pull/35123
57,CANDIDATE,,runtime_bug,#34725,[Bugfix] Fix NVFP4 TRTLLM MoE non-gated support; add gsm8k for Nemotron-3-Nano FP8+NVFP4,mgoin,vllm-bot,gemini-code-assist; robertgshaw2-redhat,"kernels, quantization",2026-02-18,"bug, ready, nvidia",20,0,1,4,vllm/model_executor/layers/quantization/utils/flashinfer_fp4_moe.py,tests/evals/gsm8k/configs/moe-refactor/Nemotron-Nano-30B-Fp8-ModelOpt-fi-trtllm.yaml | tests/evals/gsm8k/configs/moe-refactor/Nemotron-Nano-30B-NvFp4-ModelOpt-fi-cutlass.yaml | tests/evals/gsm8k/configs/moe-refactor/config-b200.txt,caeb887bf6332b74b229e90804fc6ab4f1361eda,https://github.com/vllm-project/vllm/pull/34725
55,CANDIDATE,,runtime_bug,#31977,[Bugfix] Fix Typo from NVFP4 Refactor,robertgshaw2-redhat,simon-mo,gemini-code-assist; robertgshaw2-redhat; mgoin; yewentao256,"kernels, quantization",2026-01-09,"ready, nvidia",30,3,1,6,vllm/model_executor/layers/quantization/utils/flashinfer_fp4_moe.py,tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-CT-fi-cutedsl-deepep-ll.yaml | tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-cutedsl-deepep-ll.yaml | tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-cutlass.yaml | tests/evals/gsm8k/configs/moe-refactor-dp-ep/config-b200.txt | tests/evals/gsm8k/configs/moe-refactor/config-test.txt,0fa8dd24d281f71c0b0f6fb5b6033ca30d97f932,https://github.com/vllm-project/vllm/pull/31977
55,CANDIDATE,,runtime_bug,#31753,[BugFix]Fix eagle draft_model_config and add tests,charlotte12l,heheda12345,gemini-code-assist; charlotte12l; heheda12345; luccafong,config,2026-01-13,ready,40,4,2,4,tests/test_config.py | vllm/config/speculative.py,tests/config/draft_model_arch_groundtruth.json | vllm/transformers_utils/model_arch_config_convertor.py,80221e1884bd36751e8ae0308acf71f42946a05e,https://github.com/vllm-project/vllm/pull/31753
55,CANDIDATE,,runtime_bug,#34371,[Bugfix] Fix some issues with MoERunner PR #32344,bnellnm,vllm-bot,gemini-code-assist; robertgshaw2-redhat; mgoin,kernels,2026-02-11,"bug, ready",6,3,1,2,vllm/model_executor/layers/fused_moe/layer.py,vllm/model_executor/layers/fused_moe/runner/default_moe_runner.py,31d992d215a05ad2e4f17653ddff0f515f865914,https://github.com/vllm-project/vllm/pull/34371
55,CANDIDATE,,runtime_bug,#35429,[Bugfix] Fix MessageQueue connect_ip for cross-node data parallelism,luccafong,luccafong,gemini-code-assist; houseroad,,2026-02-26,"bug, ready, v1",93,1,1,2,vllm/v1/executor/multiproc_executor.py,tests/distributed/test_mq_connect_ip.py,0f2f24c8b205b5bf2dadacf1f95f1ad9f7de73e0,https://github.com/vllm-project/vllm/pull/35429
55,CANDIDATE,,runtime_bug,#33646,[Bugfix] Handle case when kimi ends reasoning with a tool call,koush,chaunceyjiang,gemini-code-assist; koush; chaunceyjiang,,2026-02-27,"bug, ready",230,2,1,2,vllm/reasoning/__init__.py,vllm/reasoning/kimi_k2_reasoning_parser.py,9251ed5c4fc6c954a5cdc5399d9d4f25ea5a8dd3,https://github.com/vllm-project/vllm/pull/33646
55,CANDIDATE,,runtime_bug,#37322,[Bugfix] Fix EP weight filter breaking EPLB and NVFP4 accuracy,elvircrn,esmeetu,gemini-code-assist; tlrmchlsmth; ywang96; elvircrn; esmeetu,,2026-03-18,"bug, ready",12,0,1,2,vllm/model_executor/model_loader/default_loader.py,vllm/model_executor/model_loader/ep_weight_filter.py,17c47fb8691f2efd7948659952c44ef167462534,https://github.com/vllm-project/vllm/pull/37322
55,CANDIDATE,,runtime_bug,#36056,[Bugfix] Fix Deepseekv32 tool parser when stream interval > 1,sfeng33,aarnphm,gemini-code-assist; aarnphm,,2026-03-19,"bug, ready, deepseek",622,437,1,2,vllm/tool_parsers/deepseekv32_tool_parser.py,tests/tool_parsers/test_deepseekv32_tool_parser.py,be12afd284f3f09991a7fcf506553375dc58be36,https://github.com/vllm-project/vllm/pull/36056
52,CANDIDATE,,runtime_bug,#34673,"[Bugfix][MoE Kernel] Fix incorrect routing selection for models without expert groups (e.g., MiniMax-M2.1)",wwl2755,vllm-bot,gemini-code-assist; robertgshaw2-redhat; tlrmchlsmth; wwl2755; mgoin,kernels,2026-02-18,"bug, ready, nvidia",32,96,2,5,tests/kernels/moe/test_flashinfer.py | vllm/model_executor/layers/fused_moe/config.py,vllm/model_executor/layers/fused_moe/router/fused_topk_bias_router.py | vllm/model_executor/layers/fused_moe/router/fused_topk_router.py | vllm/model_executor/layers/fused_moe/router/grouped_topk_router.py,847a57cd1217c6fd51f8e1813af5fed31bae1a2f,https://github.com/vllm-project/vllm/pull/34673
52,CANDIDATE,,runtime_bug,#33752,[Bugfix] Fix  kernel benchmark,jeejeelee,vllm-bot,gemini-code-assist; Isotr0py,,2026-02-23,"bug, performance, ready",26,0,6,14,benchmarks/fused_kernels/layernorm_rms_benchmarks.py | benchmarks/kernels/benchmark_activation.py | benchmarks/kernels/benchmark_layernorm.py | benchmarks/kernels/benchmark_mrope.py | benchmarks/kernels/benchmark_rope.py | vllm/benchmarks/lib/utils.py,benchmarks/kernels/benchmark_block_fp8_gemm.py | benchmarks/kernels/benchmark_fp8_gemm.py | benchmarks/kernels/benchmark_int8_gemm.py | benchmarks/kernels/benchmark_mxfp4_qutlass.py | benchmarks/kernels/benchmark_nvfp4_gemm.py | benchmarks/kernels/benchmark_nvfp4_quant.py | benchmarks/kernels/benchmark_nvfp4_qutlass.py | benchmarks/kernels/benchmark_per_token_quant_fp8.py,7291d1b288558d48508e1a17c37b0aa170332264,https://github.com/vllm-project/vllm/pull/33752
50,CANDIDATE,,unclear,#30419,[NIXL][BUG FIX] Fix both failing issue and accuracy issue with nixl + host_buffer on CUDA,xuechendi,NickLucche,gemini-code-assist; markmc; xuechendi; orozery; NickLucche; DarkLight1337,distributed,2025-12-18,"ready, v1, kv-connector, nvidia",53,36,3,3,vllm/distributed/kv_transfer/kv_connector/utils.py | vllm/distributed/kv_transfer/kv_connector/v1/nixl_connector.py | vllm/distributed/kv_transfer/kv_connector/v1/offloading_connector.py,,6ca74bc11afc1a985ab80f4b94b2d3bcda764630,https://github.com/vllm-project/vllm/pull/30419
70,SKIP,only touches tests/docs/CI files,runtime_bug,#31241,[Bugfix] Fix eagle dp tests on A100,zou3519,LucasWilkinson,atalman; gemini-code-assist; LucasWilkinson,,2025-12-25,"ready, v1",7,1,1,1,tests/v1/distributed/test_eagle_dp.py,,254f6b986720c92ddf97fbb1a6a6465da8e87e29,https://github.com/vllm-project/vllm/pull/31241
50,SKIP,all files are post-release,runtime_bug,#31175,[Bugfix] Properly apply v_scale for mimo_v2_flash,mgoin,mgoin,gemini-code-assist; robertgshaw2-redhat; mgoin; Abatom; jeejeelee,models,2026-01-05,"bug, ready",10,13,0,1,,vllm/model_executor/models/mimo_v2_flash.py,95130298981428053a23376e89a771afc7fc37af,https://github.com/vllm-project/vllm/pull/31175
70,SKIP,only touches tests/docs/CI files,runtime_bug,#31776,[Bugfix][CI/Build] Fix failing pooling models test due to Triton kernel accuracy diff,Isotr0py,noooop,gemini-code-assist; noooop,,2026-01-06,ready,1,1,1,1,tests/models/language/pooling/test_token_classification.py,,ee2e69d6cda898736cc2987cb8cdfaa2601c1375,https://github.com/vllm-project/vllm/pull/31776
70,SKIP,only touches tests/docs/CI files,runtime_bug,#31915,[BugFix] Fix flakiness in test_eagle_dp for PyTorch 2.10,zou3519,zou3519,atalman; gemini-code-assist; LucasWilkinson,,2026-01-08,"ready, v1",3,1,1,1,tests/v1/distributed/test_eagle_dp.py,,a79079feef63d7a8124782cf2eb1cd68cbde99ee,https://github.com/vllm-project/vllm/pull/31915
50,SKIP,all files are post-release,runtime_bug,#32196,[BugFix] fix FusedMoE.make_expert_params_mapping in EXAONE-MoE,lkm2835,vllm-bot,gemini-code-assist; DarkLight1337,models,2026-01-12,,1,0,0,1,,vllm/model_executor/models/exaone_moe.py,3d962d72ab01b7eb210a4719c24f1dd98d5c5c34,https://github.com/vllm-project/vllm/pull/32196
70,SKIP,only touches tests/docs/CI files,runtime_bug,#31980,"Add mergify label job for ""bug"" in PR titles",mgoin,vllm-bot,gemini-code-assist,,2026-01-13,"bug, ready, ci/build",12,0,1,1,.github/mergify.yml,,9e65bb4ef4727f11655401250e03ba2754c66e67,https://github.com/vllm-project/vllm/pull/31980
40,SKIP,all files are post-release,runtime_bug,#32438,[Bug] Add TPU backend option,vanbasten23,robertgshaw2-redhat,gemini-code-assist; cursor; zyongye; vanbasten23; robertgshaw2-redhat,kernels,2026-01-16,"bug, ready",4,0,0,1,,vllm/model_executor/layers/fused_moe/oracle/unquantized.py,73f635a75f8a7b6655d45a26e34ac7b9a3ad11fd,https://github.com/vllm-project/vllm/pull/32438
40,SKIP,all files are post-release,runtime_bug,#32471,[Bugfix] Add OOT backend option,iboiko-habana,robertgshaw2-redhat,gemini-code-assist; ProExpertProg; robertgshaw2-redhat,kernels,2026-01-18,"bug, ready",4,0,0,1,,vllm/model_executor/layers/fused_moe/oracle/unquantized.py,f5d17400303149bbb480f6abfb6f7bb646c1d895,https://github.com/vllm-project/vllm/pull/32471
70,SKIP,only touches tests/docs/CI files,runtime_bug,#32529,[BUGFIX] Fix `test_mla_backends.py`. Scale MLA projection weights to prevent numerical instability ,vadiklyutiy,robertgshaw2-redhat,gemini-code-assist; cursor; pavanimajety,,2026-01-19,"bug, ready, v1",8,0,1,1,tests/v1/attention/test_mla_backends.py,,0727cc9ecf2ee511f952f5eed0f749e0e92cf57a,https://github.com/vllm-project/vllm/pull/32529
70,SKIP,only touches tests/docs/CI files,runtime_bug,#32603,[Bugfix] Fix Off-by-one error in _num_tokens_to_min_blocks calculation,lingebeng,yewentao256,gemini-code-assist; yewentao256,,2026-01-20,"bug, ready",2,2,1,1,tests/kernels/utils.py,,7901109ea5c9794a5e7e01481343235e3a042971,https://github.com/vllm-project/vllm/pull/32603
70,SKIP,only touches tests/docs/CI files,runtime_bug,#32876,[CPU Backend][BugFix] Fix failing CPU MoE test,fadara01,bigPYJ1151,gemini-code-assist; yewentao256,,2026-01-23,"bug, ready",1,0,1,1,tests/kernels/moe/test_moe.py,,aac0b817fad9947608157529e68aa867ff76c804,https://github.com/vllm-project/vllm/pull/32876
60,SKIP,all files are post-release,runtime_bug,#32956,[Bugfix][CI] Fix pre-commit,MatthewBonanni,vllm-bot,gemini-code-assist; mgoin,worker,2026-01-23,"bug, v1",1,2,0,1,,vllm/v1/worker/mamba_utils.py,2d6b537157af1ee2f65026b28a5258838e356f32,https://github.com/vllm-project/vllm/pull/32956
40,SKIP,all files are post-release,runtime_bug,#32646,[Bugfix] Fix E2E latency calculation and add warmup support in mm_processor benchmark,HirokenOvo,DarkLight1337,gemini-code-assist; reaganjlee; HirokenOvo; DarkLight1337,,2026-01-24,"bug, performance, ready",46,13,0,1,,vllm/benchmarks/mm_processor.py,6450b536a63d92d856d368c44c8d4250e31e2ea7,https://github.com/vllm-project/vllm/pull/32646
50,SKIP,all files are post-release,runtime_bug,#33073,[Bugfix] Fix Voxtral streaming slot_mapping,NickLucche,ywang96,gemini-code-assist; patrickvonplaten; LucasWilkinson,models,2026-01-26,"bug, ready",40,0,0,1,,vllm/model_executor/models/whisper_causal.py,19ab0f7ce56af548d54632cfc278aefa894d797e,https://github.com/vllm-project/vllm/pull/33073
40,SKIP,all files are post-release,runtime_bug,#32908,[Bugfix][TPU] Return a Default fp8 MoE Backend,vanbasten23,robertgshaw2-redhat,gemini-code-assist; cursor; robertgshaw2-redhat,kernels,2026-01-26,"bug, ready",11,3,0,1,,vllm/model_executor/layers/fused_moe/oracle/fp8.py,510ed1e8d3b1da814d3f2b516008b8a0bc2ee464,https://github.com/vllm-project/vllm/pull/32908
50,SKIP,all files are post-release,runtime_bug,#33350,[Bugfix] Fix broken GLM-OCR initialization,Isotr0py,vllm-bot,gemini-code-assist; DarkLight1337,models,2026-01-29,bug,1,1,0,1,,vllm/model_executor/models/glm_ocr.py,5e73e4900c803253d84496b2eadad5be3b387aae,https://github.com/vllm-project/vllm/pull/33350
40,SKIP,all files are post-release,runtime_bug,#33475,[Bugfix] Fix incompatibility between #33372 and #32863,DarkLight1337,vllm-bot,gemini-code-assist; hmellor,,2026-01-31,bug,1,6,0,4,,vllm/renderers/deepseek_v32.py | vllm/renderers/grok2.py | vllm/renderers/hf.py | vllm/renderers/params.py,4cb59dea6a9b54cd3cae87ac69fb0a836615f196,https://github.com/vllm-project/vllm/pull/33475
40,SKIP,all files are post-release,runtime_bug,#33634,[Bugfix] Fix mm budget setting for Qwen Omni models,ywang96,DarkLight1337,gemini-code-assist; DarkLight1337,multimodal,2026-02-03,"bug, ready, multi-modality, qwen",5,0,0,1,,vllm/multimodal/budget.py,10546f925aef5d805e41f0f40c6610d08ff1a037,https://github.com/vllm-project/vllm/pull/33634
50,SKIP,all files are post-release,runtime_bug,#33644,[Bugfix] fix qwen3-asr response error,jesse996,vllm-bot,gemini-code-assist; Isotr0py; jesse996; DarkLight1337,models,2026-02-03,"bug, ready, multi-modality, qwen",7,6,0,1,,vllm/model_executor/models/qwen3_asr.py,ceab70c89d2b1f5eeaeb4582eb927b16dacb7671,https://github.com/vllm-project/vllm/pull/33644
40,SKIP,all files are post-release,runtime_bug,#33699,[Bugfix] Fix startup hang for Granite Speech,DarkLight1337,Isotr0py,gemini-code-assist; tjtanaa; Isotr0py,multimodal,2026-02-03,"bug, ready, multi-modality",8,8,0,1,,vllm/multimodal/budget.py,18e7cbbb158a86bdc76585e64ada795bf1c0d435,https://github.com/vllm-project/vllm/pull/33699
60,SKIP,all files are post-release,runtime_bug,#33579,[Bugfix] Fix sparse MLA metadata building,MatthewBonanni,vllm-bot,gemini-code-assist; pavanimajety; MatthewBonanni; chaunceyjiang; LucasWilkinson; mgoin,"attention, kernels",2026-02-03,"bug, ready",22,31,0,1,,vllm/model_executor/layers/attention/mla_attention.py,bd8da29a66ea8c0e0f208cab7ba0b6be640f3faa,https://github.com/vllm-project/vllm/pull/33579
60,SKIP,all files are post-release,runtime_bug,#33637,[Bugfix] fix DeepSeek R1 with CUTLASS MLA Broken on B200,chaunceyjiang,chaunceyjiang,gemini-code-assist; MatthewBonanni; mgoin,"attention, kernels",2026-02-05,"bug, ready, v1, deepseek, nvidia",1,4,0,1,,vllm/model_executor/layers/attention/mla_attention.py,a7be77beef5f59d9d349818b4f2860483551b255,https://github.com/vllm-project/vllm/pull/33637
70,SKIP,only touches tests/docs/CI files,runtime_bug,#33837,[Bugfix] Fix ScoreMultiModalParam multi-document scoring returning single result,AndreasKaratzas,noooop,gemini-code-assist; noooop,,2026-02-05,"bug, frontend, ready, multi-modality",21,44,1,1,tests/models/multimodal/pooling/test_jinavl_reranker.py,,1f70313e59bfae08588bb503b69c249a5ebd1e01,https://github.com/vllm-project/vllm/pull/33837
40,SKIP,all files are post-release,runtime_bug,#33886,[Bugfix] Fix corner case of sparse embedding ,noooop,vllm-bot,gemini-code-assist; DarkLight1337,kernels,2026-02-05,"bug, ready",11,1,0,2,,tests/models/language/pooling/test_bge_m3.py | vllm/model_executor/layers/pooler/special.py,1c3a221d3b0f7a82cd9a6d56e10ea360e2435a1c,https://github.com/vllm-project/vllm/pull/33886
40,SKIP,all files are post-release,runtime_bug,#33690,[Bugfix] Fix step3p5 parser when using mtp,mariohong128,chaunceyjiang,gemini-code-assist; chaunceyjiang,,2026-02-05,"bug, ready",1455,5,0,2,,tests/tool_parsers/test_step3p5_tool_parser.py | vllm/tool_parsers/step3p5_tool_parser.py,82914d2ae8d0362be06700222f4cd4c5f6b0dc36,https://github.com/vllm-project/vllm/pull/33690
60,SKIP,all files are post-release,runtime_bug,#33932,[Bugfix] Fix DSV3.2 NVFP4,MatthewBonanni,robertgshaw2-redhat,gemini-code-assist; robertgshaw2-redhat,"attention, kernels",2026-02-05,"bug, ready",4,2,0,1,,vllm/model_executor/layers/attention/mla_attention.py,4145e50d854e3182c22bad99ec011c283b9c493f,https://github.com/vllm-project/vllm/pull/33932
40,SKIP,all files are post-release,runtime_bug,#33967,[Bugfix] Fix QK Norm+RoPE fusion pattern matching on B200+FP8,ikchifo,ProExpertProg,gemini-code-assist; ProExpertProg; ikchifo,,2026-02-07,"bug, ready",154,6,0,5,,tests/compile/fusions_e2e/models.py | tests/compile/passes/test_qk_norm_rope_fusion.py | tests/compile/passes/test_split_coalescing.py | vllm/compilation/passes/pass_manager.py | vllm/compilation/passes/utility/split_coalescing.py,906077181b21128576018604562e55fbc7f70c34,https://github.com/vllm-project/vllm/pull/33967
50,SKIP,all files are post-release,runtime_bug,#34198,[Bugfix] Adopt `ChunkGatedDeltaRule` for Qwen3.5,ywang96,Isotr0py,gemini-code-assist; Isotr0py,models,2026-02-10,"bug, ready, qwen",3,0,0,1,,vllm/model_executor/models/qwen3_5.py,047a457fa4af2010303ba775ae6f3ee9c1852c2c,https://github.com/vllm-project/vllm/pull/34198
50,SKIP,all files are post-release,runtime_bug,#34200,[Bugfix] Fix mamba cache dtype for Qwen3.5,ywang96,ywang96,Isotr0py; gemini-code-assist,models,2026-02-10,"bug, ready, qwen",2,1,0,1,,vllm/model_executor/models/qwen3_5.py,9615575afc0d9a7d5fe98b65ac2a7150b068472e,https://github.com/vllm-project/vllm/pull/34200
50,SKIP,all files are post-release,runtime_bug,#34313,[Bugfix] Fix weight naming in Qwen3.5,ywang96,ywang96,gemini-code-assist; Isotr0py,models,2026-02-11,"bug, qwen",1,1,0,1,,vllm/model_executor/models/qwen3_5.py,0b20469c627e94060d1015170b186d19de1db583,https://github.com/vllm-project/vllm/pull/34313
60,SKIP,all files are post-release,runtime_bug,#33963,[Bugfix] send None sentinel on final commit so server properly sends transcription.done,pjs102793,njhill,gemini-code-assist; patrickvonplaten; njhill,api/frontend,2026-02-11,"bug, frontend, ready",2,8,0,2,,tests/entrypoints/openai/test_realtime_validation.py | vllm/entrypoints/openai/realtime/connection.py,5458eb835d66323a11d4a252ad551d001ce00ac8,https://github.com/vllm-project/vllm/pull/33963
40,SKIP,all files are post-release,runtime_bug,#34379,[BugFix] Fix DP chunking ,LucasWilkinson,robertgshaw2-redhat,gemini-code-assist; bnellnm; LucasWilkinson; varun-sundar-rabindranath; robertgshaw2-redhat,kernels,2026-02-12,"bug, ready",12,2,0,1,,vllm/model_executor/layers/fused_moe/runner/default_moe_runner.py,136b0bfa59377ed2bbd3b3716036a96267cfe80b,https://github.com/vllm-project/vllm/pull/34379
50,SKIP,all files are post-release,runtime_bug,#34397,[bugfix] refactor FunASR's _get_data_parser ,AllenDou,DarkLight1337,gemini-code-assist; DarkLight1337,models,2026-02-12,"bug, ready",7,11,0,1,,vllm/model_executor/models/funasr.py,386bfe5d08103f570a3aa03055372cbd33cf41ca,https://github.com/vllm-project/vllm/pull/34397
